var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75
0.038005515928931,0.0875010793805125,0.0204857337863906,0.0344135278585349,0.0168472190003622,0.0553315670667074,0.0192293744886301,0.0688270714857197,0.035495719789861,0.0265591501946572,0,0.0299406898632697,0.0298614839347398,0.0248626405717814,0.0209418222744088,0.0606862326431366,0.0172593878562008,0.0265591501946572,0.00778457707799587,0.00666330780406871,0.00708577030316731,0.0132952136558832,0.00914719802240736,0.0108744098636974,0.00475670161741053,0.0123362156160827,0.00998022557424269,0.0108744098636974,0.0092978878401976,0.0074802171675812,0.00960650331500845,0.00848695019581385,0.00709022888893116,0.00915461388705761,0.00820919528294346,0.00822114857660714,0.0119067892869648,0.0117457256686108,0.00732963970142161,0.0101234436800809,0.0127688258984296,0.00974753089256244,0.00747526186934499,0.011044662005763,0.00600087010621806,0.00778994958842779,0.014755089719735,0.00669492460417808,0.0158090163460861,0.00984101533359155,0.0120852693791514,0.00997141024191236,0.00513073990667017,0.00549009331218167,0.00479509072414543,0.00581837163641113,0.0028134668280779,0.00191186650971621,0.00234621479294604,0.0025474283506089,0.00298931684086384,0.00260624820716199,0.00209378942380119,0.00296652719957223,0.00318320454658639,0.00392204825206612,0.00308237224320981,0.00137704687736179,0.00108212450392205,0.00120440241757004,0.00130644266523292,0.00141733241063429,0.00115806665043275,0.00118294457016928,0.00133329593688501
0.0163467063614348,0.0230002220484779,0.0477772712467446,0.0247931033975831,0.0319888059931034,0.0377359553426488,0.026505008754592,0.0205769062366131,0.024628546558642,0.0469709067085892,0.0295281331946794,0,0.0188360455215701,0.0351170499297481,0.0306669575475134,0.058283275094729,0.0232889203033796,0.0469709067085892,0.00843980584647094,0.00795718457919347,0.00783950670206812,0.0165410168621538,0.0076932311484562,0.0122735468289079,0.00504171936904343,0.0151870418746641,0.0116566498351553,0.0122735468289079,0.00833865972536594,0.00739184038240628,0.0102694674854372,0.0076720242613385,0.00711317017031307,0.00822771688810558,0.00744622093711375,0.00751154382568691,0.0130505348260474,0.0102979653739558,0.0087447812036824,0.0144760785217427,0.0188679724875339,0.0131274791250476,0.00927675086099622,0.0164676117961479,0.00557441313709894,0.0100925673932358,0.0254739320801215,0.00879312782619602,0.0249040339233409,0.0126501232930157,0.0165656307956069,0.0132841306834082,0.00575898329538481,0.00622252432561548,0.00533402619013787,0.00665398222819218,0.00297252805247739,0.00200109607201228,0.00244984240203538,0.00267341961220816,0.00317243866691909,0.00273919916032961,0.00217254168260665,0.00314644519720733,0.00339496939937569,0.0042635407200132,0.00327897269032132,0.00140379186259657,0.00109524892353628,0.00122263911822718,0.00132952960822608,0.00144629424725159,0.00117427014061684,0.00120023023967697,0.00135773833842836
0.023005023209553,0.0615614595166703,0.0253547931666993,0.0217685458471666,0.021198841828251,0.0423976979898956,0.0202504710514983,0.0282911052968489,0.0220492366933057,0.0339743209279134,0.0407152550035466,0.0260412193844188,0,0.0184536780429799,0.0377214749235813,0.0340494709103628,0.0225996569228568,0.0339743209279134,0.010476759315364,0.00886030996048908,0.00954736595168828,0.0175689170751843,0.0179793932166856,0.0145604237667269,0.00643409553628726,0.0264894335594966,0.0187458786041499,0.0145604237667269,0.00966123938852165,0.00815167594111827,0.00937865743026936,0.00900548663302637,0.00780840908203264,0.00955329191408938,0.00877944901654199,0.00870003395367054,0.0114511693890348,0.0114939241103582,0.00907451267307613,0.0134766803586338,0.0130316365510446,0.0130759303205019,0.00936154335835545,0.0146714645666575,0.00810019487062641,0.0104270797732755,0.019630562529955,0.00806199637678171,0.0154521722638843,0.0107700232351689,0.01265654328739,0.0107700232351689,0.00632567058068193,0.00685539159825425,0.00594911441504684,0.007082537813147,0.00362552350540584,0.00253840973419197,0.00305121667548243,0.00329981729302731,0.00383895714184454,0.00337212120101745,0.00273654516051374,0.00381137745303709,0.00407259817569541,0.00494707851695807,0.00395130675977477,0.00182566651005415,0.00144320677794541,0.00160232155592609,0.00173450937440461,0.00187756291302042,0.00154211447220472,0.00157446505345546,0.00176921466346658
0.0190350946581938,0.0201390555981287,0.0236758804679124,0.0487622284306598,0.0191304235568505,0.0240737859055799,0.0165117042930967,0.0248032961055269,0.0842582653437236,0.0225130199823087,0.0252403602962195,0.0361486543377718,0.0137399598689049,0,0.0172317603102172,0.0311389192767031,0.0155272739993616,0.0242264802296499,0.00749451895643273,0.00771139486891192,0.00669341203117225,0.0122820146872074,0.00661612038466693,0.00939272330100696,0.00482285887018508,0.0111470118244165,0.00943914377891077,0.00939272330100696,0.0105226155423208,0.00922634795930229,0.0139745388621233,0.00950965194585173,0.00880794133895133,0.0110396167364462,0.0105033183105335,0.0119990775555017,0.0220792334728923,0.0149207308749867,0.0103515077731325,0.0147859710837118,0.0291580738749936,0.0139067013984444,0.00938503402348307,0.0168764713992287,0.00762924406324964,0.0106994642563086,0.0223374766045556,0.0103702433835045,0.0410721238158496,0.016346830388216,0.030721510501527,0.0184526959186046,0.00649609748596779,0.00707353368003498,0.00597451194031383,0.00761910286135224,0.00334767984844394,0.00218643519167452,0.00271415088176666,0.00298259224458032,0.00359558667813386,0.00306230179801,0.00238632822617358,0.00356315737695985,0.00387525813472189,0.00500617056600563,0.00355211071060732,0.00147649669763881,0.00114648533602258,0.00128235619721723,0.00139677555493111,0.00152219563876595,0.00123070995544106,0.00125841808490499,0.0014270391618858
0.0148080051937012,0.0235087446154562,0.0342943565062921,0.0174102418160221,0.0307466576387729,0.0396290274679,0.0260065463693508,0.0177569605219595,0.0192641133196622,0.0597279614221122,0.023159828626859,0.0343888280348273,0.0305959374180231,0.0187716400773986,0,0.0353630119033638,0.0311300398660217,0.0597279614221122,0.013057680635402,0.00915858366368846,0.00905231409330587,0.0209448688862368,0.00987590271880998,0.0229469523369027,0.00664350446697515,0.0346754048473296,0.0188282767818289,0.0229469523369027,0.00778736011920181,0.00660484420864352,0.00850350569168593,0.00726186950787095,0.00640490165921083,0.00805884369248173,0.00738210751801912,0.00812705100837825,0.0107243568237782,0.00977536323144816,0.00839485209868209,0.0136577088293396,0.0130987881318282,0.0125711380217986,0.00891016865187741,0.0152048065400507,0.00738210751801912,0.0100025189522344,0.0214487005684929,0.00743487354628257,0.0154112900744381,0.0102320841271541,0.0113483138909139,0.0103939527962665,0.00570006584353858,0.00667191582586372,0.00567673497418605,0.00646795437087842,0.0031192258424087,0.00214486631478392,0.00260011418096871,0.00282359995288133,0.00331469934852167,0.00288894913010651,0.00231985510107421,0.00328937101553433,0.0035302957203685,0.00435256045400553,0.00341817217916967,0.00152475358403448,0.00119788381011312,0.00133338708549876,0.00144648438113688,0.0015694184040657,0.00128203141624411,0.00130960671416694,0.0014762441551365
0.0213419689628394,0.0314041041770812,0.0295411506190883,0.0297936388570013,0.0221090220840783,0.096829319589439,0.0191180415675551,0.0298787633655326,0.0303117902624822,0.0411715212550669,0.0562234754193822,0.0547516573030236,0.02313620397719,0.0284172957621961,0.0296248312663582,0,0.0223452260991986,0.0411715212550669,0.0079889744483591,0.00698568565905494,0.00693932748622861,0.0157731056455887,0.00799508164061687,0.0116583774052181,0.00475776390559309,0.0145648591675846,0.0110662068052247,0.0116583774052181,0.00845397021107028,0.00682609272767604,0.00893045842766629,0.00772916646690976,0.00633024751777824,0.00839290802786036,0.00753426893633242,0.00668642167292546,0.0115425702361721,0.0107367203437042,0.00714314506019729,0.0112567964917267,0.0133899724587916,0.0103745643906583,0.00770071168675613,0.0125090478678368,0.00612986976673875,0.00827994536289288,0.0175168627345763,0.00717746720067909,0.01639116835461,0.00976430291516399,0.0124199083049716,0.01016284088496,0.00510623087298275,0.00549241841147068,0.00474912599950979,0.00584874961392205,0.00270921026091251,0.00184176571574132,0.00224459113781157,0.00244392281988914,0.00288563981984585,0.00250241198389507,0.00199609847549704,0.00286273800105686,0.00308119658387432,0.00383623284714878,0.00297936053779248,0.00129988601481556,0.0010173716867305,0.00113422766393566,0.00123203724236206,0.00133865219834289,0.00108989801878788,0.00111368901141226,0.00125782564234165
0.0113763692692528,0.0158409338749637,0.0502238025582757,0.013691660827602,0.0964474891296868,0.0230901804779578,0.13795652454871,0.0133234298899294,0.0142838342439859,0.03493129652465,0.0166644732846503,0.0228003424126238,0.0160037690671836,0.0147677088467508,0.0271784702077789,0.0232875310164334,0,0.03493129652465,0.00803137051532176,0.0102430164372461,0.0110757759256432,0.0558900744394401,0.00709080258903445,0.0115328720804565,0.00482451149234178,0.0178958365556698,0.0104292513696143,0.0115328720804565,0.00647952418500464,0.00555199086428114,0.00707239478499274,0.0060614988591235,0.00538999432240222,0.00654962380779175,0.00603464428557372,0.0066414223979858,0.00852116324897212,0.00782943087203047,0.00680310238425191,0.0126140750713682,0.0132424868100487,0.0115573286976608,0.00997123917010179,0.0141356240479537,0.00603464428557372,0.00909730461436035,0.0204860214556526,0.00607501305595642,0.0137608120523107,0.00816372311485429,0.00897000929207291,0.0106639630829609,0.00558042504399503,0.0069329263451619,0.00573608920485784,0.00643742292288131,0.00297287779818678,0.00198734248100127,0.00244088626649031,0.00266794688142578,0.00317742220569888,0.00273489680758446,0.00216027002441181,0.00315078617605413,0.00340580153802938,0.00430433386052187,0.00319138332323164,0.00138817201197132,0.00107016501705495,0.00120746292576511,0.00131402908904859,0.00141227972018352,0.00114721569993912,0.0011851426624598,0.00134219104045116
0.0112132441803296,0.0194323762574307,0.0325577531122739,0.012932345372762,0.0215789773871726,0.0313213809907031,0.0191813088161711,0.0125391331264547,0.0139271464221641,0.371158388245268,0.0174662761382241,0.0313213809907031,0.016386687004978,0.0156938020503693,0.0355175472785344,0.029225069396213,0.0237922026020393,0,0.00696356975440024,0.00488366486801608,0.00567520481761796,0.014641359967685,0.00595282389599842,0.00966558057873758,0.00350149336455849,0.0127985657376844,0.0095906587289378,0.00966558057873758,0.00505665450898727,0.00427848370835454,0.00561935261717032,0.00476149449878329,0.0040125266102164,0.00524976808726137,0.00476149449878329,0.00533656709574587,0.00726337684120689,0.00651155070887183,0.00471611647629244,0.00618597060252115,0.010589401259769,0.0071308061805909,0.00516933801500405,0.0106349127965946,0.00418678528549554,0.00679777303618169,0.0156938020503693,0.00473416208365962,0.010916421506177,0.00656336420871462,0.00778926344858431,0.00788021911694029,0.00331687911871702,0.00340355951980706,0.00303854753179934,0.00380480379837532,0.0017586300772226,0.00122031680677463,0.00166178001023859,0.00149089872912632,0.00186277709147734,0.00162397384924334,0.00131733020197397,0.00182881605690582,0.00197057630610252,0.00266732237428831,0.0018319784886729,0.000927198183219591,0.000724919105116112,0.000808538830509734,0.000878583842388065,0.00097174465769353,0.000776804817202253,0.000793833566001334,0.000897060130703978
0.0135718138408911,0.017072613077235,0.0239155004834028,0.0149452911804004,0.0267290886137607,0.0201780608958141,0.0172596799451559,0.0142426265271215,0.0147309811774867,0.0221655733014621,0.0162955194309598,0.0179139539248894,0.016084752355941,0.0154535637972926,0.0247160096372129,0.0180508105177102,0.0174123201717195,0.0221655733014621,0,0.0167459251424761,0.0141065745200222,0.0215785461837206,0.0119637990758945,0.0573507381914882,0.0243844322969158,0.0461494305625445,0.033610961980374,0.0573507381914882,0.00957783931665422,0.00857970052852856,0.0101322827757167,0.0091477064145985,0.00839974564824138,0.00976384303113458,0.00922267936255691,0.00868057082151661,0.0114868812333359,0.0110002285912276,0.00980843014602574,0.0126355580099477,0.012377416652577,0.0125018674963249,0.0129542358468575,0.0132968490774606,0.00904267772002267,0.0107207505832757,0.0157839143162845,0.00911592596628071,0.0138259377710954,0.0110310400982791,0.0181478518078802,0.0109543417609402,0.00882978433812287,0.0102598763175391,0.00898081814396394,0.00958948861761288,0.00537378436598217,0.00380185080067264,0.004547448354353,0.00490624716771965,0.00567856865791443,0.00501028353990567,0.00409080366509488,0.00563925054797871,0.00601080892183163,0.00724133475975998,0.00564466155887559,0.00275326465973111,0.00215686927593531,0.00242170949711735,0.0026181095594072,0.00278374539265269,0.00227832458515101,0.00238021780229348,0.00266959616877996
0.0110100707901216,0.0127351531884235,0.0189444913631283,0.012846158410006,0.0210154117775322,0.0145448883282758,0.022444885186034,0.0119053434732854,0.0143746550134481,0.0145448883282758,0.0130509029470966,0.0158028685783152,0.0127278141810193,0.0148776839386192,0.0162202718898339,0.0147683580795937,0.0207784118975368,0.0145448883282758,0.0156684719596459,0,0.0242680835374351,0.0264769175803689,0.00951301301192726,0.0147290056604424,0.0101274448008495,0.0155691617931729,0.013630226407069,0.0147290056604424,0.00858904381892484,0.00854588870524795,0.0102116548598562,0.00866648945702669,0.00835533832065042,0.00876268218610946,0.00907562399911258,0.00961227878145912,0.0118606402575732,0.00981280046166796,0.0186409887258765,0.0310073333069013,0.0193253707910515,0.0269941612479189,0.0267007399334804,0.027327840936482,0.0237212599252607,0.0521420428825042,0.0226286705062928,0.0151115657377904,0.0172048390469183,0.0184542847893118,0.0149178316421078,0.0210755239489971,0.0131206100053238,0.0168507753714567,0.0134806202971653,0.0146025245659785,0.00649097370984973,0.00423204415315434,0.00525760030359066,0.00577992902948847,0.00697419323462173,0.00593508475703736,0.00462030891572465,0.00691098550252021,0.00751980204353645,0.00973073496794959,0.00688945234262292,0.0029124264715193,0.00221568597085315,0.00252203950298977,0.00275183244039508,0.00294344449097691,0.0023787562574565,0.00247406474746113,0.00281274053963122
